id,u_str
4145,000000000000110101011100111110111010100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
4146,000000000000110101011100111110111011100000000000000000000000000000000000000000000000000000000000000000001000000000001110011011101
4147,000000000000110101011100111110111011100000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
4148,000000000000110101011100111110111011100000000000000000000000000000000000000000000000000000000000000000001011001110100000000000000
4149,000000000000110101011100111110111011100000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
4150,000000000000110101011100111110111011100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
4151,000000000000110101011100111110111110100000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
4152,000000000000110101011100111110111110100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
4153,000000000000110101011100111110111111100000000000000000000000000000000000000000000000000000000000000000001011001101100000000000000
4154,000000000000110101011100111110111111100000000000000000000000000000000000000000000000000000000000000000010000000000001110011011101
4155,000000000000110101011100111110111111100000000000000000000000000000000000000000000000000000000000000000010011001110100000000000000
4156,000000000000110101011101000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
4157,000000000000110101011101000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
4158,000000000000110101011101000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110110000000000000
4159,000000000000110101011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
4160,000000000000110101011110000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101100000000000000
4161,000000000000110101011110000000000000000000000000000000000000000000000000000000000000000000000000000000000011001101110000000000000
4162,000000000000110101011110000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
4163,000000000000110101011110000000000000000000000000000000000000000000000000000000000000000000000000000000010011001101100000000000000
4164,000000000000110101011111000000000000000000000000000000000000000000000000000000000000000000000000000000000011001110100000000000000
4165,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110101011011
4166,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011010
4167,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011011
4168,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011100
4169,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011011101
4170,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110100011101
4171,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101001101
4172,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101010101
4173,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011011
4174,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011100
4175,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110101011101
4176,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011011
4177,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011100
4178,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011101
4179,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111101011011
4180,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000
4181,000000000000110101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000010001101100000000000000
