line,station,feature_nr,name,nunique,nunique_fault,unique,unique_fault,val_most_common,val_most_common_fault,nunique_diff,same_most_common,prod_passed,prod_passed_rel,prod_passed_fault,prod_passed_fault_rel,ratio_fault,different_most_common
1,24,1274,L1_S24_F1274,4,4,[  8.38880000e+04   8.38963200e+06   6.18624000e+05   1.37200000e+03],[  8.38880000e+04   8.38963200e+06   6.18624000e+05   1.37200000e+03],1372.0,1372.0,0,1,25,2.11193777049e-05,1,0.000145369966565,6.88325047245,0
1,24,1276,L1_S24_F1276,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1278,L1_S24_F1278,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1279,L1_S24_F1279,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1280,L1_S24_F1280,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1282,L1_S24_F1282,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1283,L1_S24_F1283,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1284,L1_S24_F1284,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1286,L1_S24_F1286,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1287,L1_S24_F1287,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1289,L1_S24_F1289,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1291,L1_S24_F1291,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1292,L1_S24_F1292,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1294,L1_S24_F1294,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1296,L1_S24_F1296,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1297,L1_S24_F1297,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1299,L1_S24_F1299,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1301,L1_S24_F1301,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1302,L1_S24_F1302,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1304,L1_S24_F1304,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1306,L1_S24_F1306,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1307,L1_S24_F1307,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1308,L1_S24_F1308,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1310,L1_S24_F1310,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1311,L1_S24_F1311,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1312,L1_S24_F1312,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1314,L1_S24_F1314,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1315,L1_S24_F1315,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1317,L1_S24_F1317,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1319,L1_S24_F1319,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1320,L1_S24_F1320,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1322,L1_S24_F1322,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1324,L1_S24_F1324,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1325,L1_S24_F1325,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1327,L1_S24_F1327,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1329,L1_S24_F1329,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1330,L1_S24_F1330,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1332,L1_S24_F1332,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1334,L1_S24_F1334,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1335,L1_S24_F1335,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1337,L1_S24_F1337,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1339,L1_S24_F1339,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1340,L1_S24_F1340,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1342,L1_S24_F1342,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1344,L1_S24_F1344,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1345,L1_S24_F1345,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1347,L1_S24_F1347,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1349,L1_S24_F1349,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1350,L1_S24_F1350,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1352,L1_S24_F1352,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1354,L1_S24_F1354,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1355,L1_S24_F1355,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1357,L1_S24_F1357,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1359,L1_S24_F1359,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1360,L1_S24_F1360,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1362,L1_S24_F1362,1,1,[ 1.],[ 1.],1.0,1.0,0,1,22,1.85850523803e-05,0,0.0,0.0,0
1,24,1364,L1_S24_F1364,1,1,[ 1.],[ 1.],1.0,1.0,0,1,13563,0.0114576847924,113,0.0164268062218,1.43369332631,0
1,24,1365,L1_S24_F1365,4,4,[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],[  8.38963200e+06   1.37200000e+03   8.65177600e+06   6.18624000e+05],8389632.0,1372.0,0,0,22,1.85850523803e-05,0,0.0,0.0,1
1,24,1367,L1_S24_F1367,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1369,L1_S24_F1369,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1370,L1_S24_F1370,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1372,L1_S24_F1372,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1374,L1_S24_F1374,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1375,L1_S24_F1375,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1377,L1_S24_F1377,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1379,L1_S24_F1379,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1380,L1_S24_F1380,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1382,L1_S24_F1382,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1384,L1_S24_F1384,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1385,L1_S24_F1385,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1387,L1_S24_F1387,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1389,L1_S24_F1389,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1390,L1_S24_F1390,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1392,L1_S24_F1392,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1394,L1_S24_F1394,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1395,L1_S24_F1395,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1397,L1_S24_F1397,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1399,L1_S24_F1399,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1400,L1_S24_F1400,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1402,L1_S24_F1402,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1404,L1_S24_F1404,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1405,L1_S24_F1405,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1407,L1_S24_F1407,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1409,L1_S24_F1409,1,1,[ 1.],[ 1.],1.0,1.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1410,L1_S24_F1410,1,1,[ 33554432.],[ 33554432.],33554432.0,33554432.0,0,1,1,8.44775108195e-07,0,0.0,0.0,0
1,24,1412,L1_S24_F1412,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1414,L1_S24_F1414,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1415,L1_S24_F1415,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1417,L1_S24_F1417,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1419,L1_S24_F1419,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1420,L1_S24_F1420,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1422,L1_S24_F1422,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1424,L1_S24_F1424,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1425,L1_S24_F1425,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1427,L1_S24_F1427,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1429,L1_S24_F1429,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1430,L1_S24_F1430,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1432,L1_S24_F1432,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1434,L1_S24_F1434,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1435,L1_S24_F1435,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1437,L1_S24_F1437,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1439,L1_S24_F1439,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1440,L1_S24_F1440,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1442,L1_S24_F1442,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1444,L1_S24_F1444,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1445,L1_S24_F1445,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1447,L1_S24_F1447,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1449,L1_S24_F1449,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1450,L1_S24_F1450,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1452,L1_S24_F1452,1,1,[ 1.],[ 1.],1.0,1.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1454,L1_S24_F1454,1,1,[ 1.],[ 1.],1.0,1.0,0,1,2,1.68955021639e-06,0,0.0,0.0,0
1,24,1455,L1_S24_F1455,3,3,[  3.35544320e+07   4.00000000e+00   1.34217728e+08],[  3.35544320e+07   4.00000000e+00   1.34217728e+08],134217728.0,134217728.0,0,1,3,2.53432532458e-06,0,0.0,0.0,0
1,24,1456,L1_S24_F1456,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1458,L1_S24_F1458,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1459,L1_S24_F1459,1,1,[ 3.],[ 3.],3.0,3.0,0,1,27152,0.0229373337377,203,0.0295101032127,1.28655333484,0
1,24,1460,L1_S24_F1460,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1462,L1_S24_F1462,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1464,L1_S24_F1464,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1466,L1_S24_F1466,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1468,L1_S24_F1468,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1470,L1_S24_F1470,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1471,L1_S24_F1471,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1473,L1_S24_F1473,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1475,L1_S24_F1475,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1477,L1_S24_F1477,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1479,L1_S24_F1479,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1481,L1_S24_F1481,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1483,L1_S24_F1483,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1485,L1_S24_F1485,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1487,L1_S24_F1487,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1489,L1_S24_F1489,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1491,L1_S24_F1491,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1493,L1_S24_F1493,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1495,L1_S24_F1495,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1497,L1_S24_F1497,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1499,L1_S24_F1499,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1501,L1_S24_F1501,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1503,L1_S24_F1503,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1505,L1_S24_F1505,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1507,L1_S24_F1507,1,1,[ 1.],[ 1.],1.0,1.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1509,L1_S24_F1509,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,28,2.36537030294e-05,0,0.0,0.0,0
1,24,1510,L1_S24_F1510,5,2,[ 3.  2.  4.  5.  1.],[ 3.  2.],3.0,3.0,3,1,132907,0.112276525305,1192,0.173281000145,1.54334131445,0
1,24,1521,L1_S24_F1521,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1523,L1_S24_F1523,1,1,[ 1.],[ 1.],1.0,1.0,0,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1524,L1_S24_F1524,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1525,L1_S24_F1525,5,2,[ 3.  2.  4.  1.  5.],[ 3.  2.],3.0,3.0,3,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1526,L1_S24_F1526,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1528,L1_S24_F1528,1,1,[ 1.],[ 1.],1.0,1.0,0,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1529,L1_S24_F1529,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1530,L1_S24_F1530,5,2,[ 3.  2.  4.  5.  1.],[ 3.  2.],3.0,3.0,3,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1531,L1_S24_F1531,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1533,L1_S24_F1533,1,1,[ 1.],[ 1.],1.0,1.0,0,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1534,L1_S24_F1534,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1535,L1_S24_F1535,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1537,L1_S24_F1537,1,1,[ 1.],[ 1.],1.0,1.0,0,1,132570,0.111991836093,1190,0.172990260212,1.54466848876,0
1,24,1538,L1_S24_F1538,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1540,L1_S24_F1540,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1542,L1_S24_F1542,1,1,[ 1.],[ 1.],1.0,1.0,0,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1543,L1_S24_F1543,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1545,L1_S24_F1545,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1547,L1_S24_F1547,1,1,[ 1.],[ 1.],1.0,1.0,0,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1548,L1_S24_F1548,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1549,L1_S24_F1549,1,1,[ 1.],[ 1.],1.0,1.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
1,24,1551,L1_S24_F1551,1,1,[ 1.],[ 1.],1.0,1.0,0,1,132572,0.111993525644,1190,0.172990260212,1.54464518568,0
1,24,1552,L1_S24_F1552,1,1,[ -2.14748365e+09],[ -2.14748365e+09],-2147483648.0,-2147483648.0,0,1,6,5.06865064917e-06,0,0.0,0.0,0
