line,station,feature_nr,feat_nr_dat,name_dat,name_cat,name_num,station_V2
3,29,3390,3391.0,L3_S29_D3391,L3_S29_F3390,,29.0
3,29,3392,3393.0,L3_S29_D3393,L3_S29_F3392,,29.0
3,29,3394,,,L3_S29_F3394,,29.0
3,29,3395,3396.0,L3_S29_D3396,,L3_S29_F3395,29.0
3,29,3397,,,L3_S29_F3397,,29.0
3,29,3398,3399.0,L3_S29_D3399,,L3_S29_F3398,29.0
3,29,3400,,,L3_S29_F3400,,29.0
3,29,3401,3402.0,L3_S29_D3402,,L3_S29_F3401,29.0
3,29,3403,,,L3_S29_F3403,,29.0
3,29,3404,3405.0,L3_S29_D3405,,L3_S29_F3404,29.0
3,29,3406,,,L3_S29_F3406,,29.0
3,29,3407,3408.0,L3_S29_D3408,,L3_S29_F3407,29.0
3,29,3409,3410.0,L3_S29_D3410,L3_S29_F3409,,29.0
3,29,3411,,,L3_S29_F3411,,29.0
3,29,3412,3413.0,L3_S29_D3413,,L3_S29_F3412,29.0
3,29,3414,3415.0,L3_S29_D3415,L3_S29_F3414,,29.0
3,29,3416,3417.0,L3_S29_D3417,L3_S29_F3416,,29.0
3,29,3418,3419.0,L3_S29_D3419,L3_S29_F3418,,29.0
3,29,3420,,,L3_S29_F3420,,29.0
3,29,3421,3422.0,L3_S29_D3422,,L3_S29_F3421,29.0
3,29,3423,,,L3_S29_F3423,,29.0
3,29,3424,3425.0,L3_S29_D3425,,L3_S29_F3424,29.0
3,29,3426,,,L3_S29_F3426,,29.0
3,29,3427,3428.0,L3_S29_D3428,,L3_S29_F3427,29.0
3,29,3429,,,L3_S29_F3429,,29.0
3,29,3430,3431.0,L3_S29_D3431,,L3_S29_F3430,29.0
3,29,3432,,,L3_S29_F3432,,29.0
3,29,3433,3434.0,L3_S29_D3434,,L3_S29_F3433,29.0
3,29,3435,,,L3_S29_F3435,,29.0
3,29,3436,3437.0,L3_S29_D3437,,L3_S29_F3436,29.0
3,29,3438,,,L3_S29_F3438,,29.0
3,29,3439,3440.0,L3_S29_D3440,,L3_S29_F3439,29.0
3,29,3441,,,L3_S29_F3441,,29.0
3,29,3442,3443.0,L3_S29_D3443,,L3_S29_F3442,29.0
3,29,3444,3445.0,L3_S29_D3445,L3_S29_F3444,,29.0
3,29,3446,3447.0,L3_S29_D3447,L3_S29_F3446,,29.0
3,29,3448,,,L3_S29_F3448,,29.0
3,29,3449,3450.0,L3_S29_D3450,,L3_S29_F3449,29.0
3,29,3451,,,L3_S29_F3451,,29.0
3,29,3452,3453.0,L3_S29_D3453,,L3_S29_F3452,29.0
3,29,3454,,,L3_S29_F3454,,29.0
3,29,3455,3456.0,L3_S29_D3456,,L3_S29_F3455,29.0
3,29,3457,,,L3_S29_F3457,,29.0
3,29,3458,3459.0,L3_S29_D3459,,L3_S29_F3458,29.0
3,29,3460,,,L3_S29_F3460,,29.0
3,29,3461,3462.0,L3_S29_D3462,,L3_S29_F3461,29.0
3,29,3463,,,L3_S29_F3463,,29.0
3,29,3464,3465.0,L3_S29_D3465,,L3_S29_F3464,29.0
3,29,3466,,,L3_S29_F3466,,29.0
3,29,3467,3468.0,L3_S29_D3468,,L3_S29_F3467,29.0
3,29,3469,,,L3_S29_F3469,,29.0
3,29,3470,3471.0,L3_S29_D3471,,L3_S29_F3470,29.0
3,29,3472,,,L3_S29_F3472,,29.0
3,29,3473,3474.0,L3_S29_D3474,,L3_S29_F3473,29.0
3,29,3475,,,L3_S29_F3475,,29.0
3,29,3476,3477.0,L3_S29_D3477,,L3_S29_F3476,29.0
3,29,3478,,,L3_S29_F3478,,29.0
3,29,3479,3480.0,L3_S29_D3480,,L3_S29_F3479,29.0
3,29,3481,,,L3_S29_F3481,,29.0
3,29,3482,3483.0,L3_S29_D3483,,L3_S29_F3482,29.0
3,29,3484,,,L3_S29_F3484,,29.0
3,29,3485,3486.0,L3_S29_D3486,,L3_S29_F3485,29.0
3,29,3487,,,L3_S29_F3487,,29.0
3,29,3488,3489.0,L3_S29_D3489,,L3_S29_F3488,29.0
3,29,3490,,,L3_S29_F3490,,29.0
3,29,3491,3492.0,L3_S29_D3492,,L3_S29_F3491,29.0
3,29,3493,,,L3_S29_F3493,,29.0
3,30,3494,,,,L3_S30_F3494,30.0
3,30,3495,3496.0,L3_S30_D3496,L3_S30_F3495,,30.0
3,30,3497,,,L3_S30_F3497,,30.0
3,30,3498,,,L3_S30_F3498,,30.0
3,30,3499,,,,L3_S30_F3499,30.0
3,30,3500,3501.0,L3_S30_D3501,L3_S30_F3500,,30.0
3,30,3502,,,L3_S30_F3502,,30.0
3,30,3503,,,L3_S30_F3503,,30.0
3,30,3504,,,,L3_S30_F3504,30.0
3,30,3505,3506.0,L3_S30_D3506,L3_S30_F3505,,30.0
3,30,3507,,,L3_S30_F3507,,30.0
3,30,3508,,,L3_S30_F3508,,30.0
3,30,3509,,,,L3_S30_F3509,30.0
3,30,3510,3511.0,L3_S30_D3511,L3_S30_F3510,,30.0
3,30,3512,,,L3_S30_F3512,,30.0
3,30,3513,,,L3_S30_F3513,,30.0
3,30,3514,,,,L3_S30_F3514,30.0
3,30,3515,3516.0,L3_S30_D3516,L3_S30_F3515,,30.0
3,30,3517,,,L3_S30_F3517,,30.0
3,30,3518,,,L3_S30_F3518,,30.0
3,30,3519,,,,L3_S30_F3519,30.0
3,30,3520,3521.0,L3_S30_D3521,L3_S30_F3520,,30.0
3,30,3522,,,L3_S30_F3522,,30.0
3,30,3523,,,L3_S30_F3523,,30.0
3,30,3524,,,,L3_S30_F3524,30.0
3,30,3525,3526.0,L3_S30_D3526,L3_S30_F3525,,30.0
3,30,3527,,,L3_S30_F3527,,30.0
3,30,3528,,,L3_S30_F3528,,30.0
3,30,3529,,,,L3_S30_F3529,30.0
3,30,3530,3531.0,L3_S30_D3531,L3_S30_F3530,,30.0
3,30,3532,,,L3_S30_F3532,,30.0
3,30,3533,,,L3_S30_F3533,,30.0
3,30,3534,,,,L3_S30_F3534,30.0
3,30,3535,3536.0,L3_S30_D3536,L3_S30_F3535,,30.0
3,30,3537,,,L3_S30_F3537,,30.0
3,30,3538,,,L3_S30_F3538,,30.0
3,30,3539,,,,L3_S30_F3539,30.0
3,30,3540,3541.0,L3_S30_D3541,L3_S30_F3540,,30.0
3,30,3542,,,L3_S30_F3542,,30.0
3,30,3543,,,L3_S30_F3543,,30.0
3,30,3544,,,,L3_S30_F3544,30.0
3,30,3545,3546.0,L3_S30_D3546,L3_S30_F3545,,30.0
3,30,3547,,,L3_S30_F3547,,30.0
3,30,3548,,,L3_S30_F3548,,30.0
3,30,3549,,,,L3_S30_F3549,30.0
3,30,3550,3551.0,L3_S30_D3551,L3_S30_F3550,,30.0
3,30,3552,,,L3_S30_F3552,,30.0
3,30,3553,,,L3_S30_F3553,,30.0
3,30,3554,,,,L3_S30_F3554,30.0
3,30,3555,3556.0,L3_S30_D3556,L3_S30_F3555,,30.0
3,30,3557,,,L3_S30_F3557,,30.0
3,30,3558,,,L3_S30_F3558,,30.0
3,30,3559,,,,L3_S30_F3559,30.0
3,30,3560,3561.0,L3_S30_D3561,L3_S30_F3560,,30.0
3,30,3562,,,L3_S30_F3562,,30.0
3,30,3563,,,L3_S30_F3563,,30.0
3,30,3564,,,,L3_S30_F3564,30.0
3,30,3565,3566.0,L3_S30_D3566,L3_S30_F3565,,30.0
3,30,3567,,,L3_S30_F3567,,30.0
3,30,3568,,,L3_S30_F3568,,30.0
3,30,3569,,,,L3_S30_F3569,30.0
3,30,3570,3571.0,L3_S30_D3571,L3_S30_F3570,,30.0
3,30,3572,,,L3_S30_F3572,,30.0
3,30,3573,,,L3_S30_F3573,,30.0
3,30,3574,,,,L3_S30_F3574,30.0
3,30,3575,3576.0,L3_S30_D3576,L3_S30_F3575,,30.0
3,30,3577,,,L3_S30_F3577,,30.0
3,30,3578,,,L3_S30_F3578,,30.0
3,30,3579,,,,L3_S30_F3579,30.0
3,30,3580,3581.0,L3_S30_D3581,L3_S30_F3580,,30.0
3,30,3582,,,L3_S30_F3582,,30.0
3,30,3583,,,L3_S30_F3583,,30.0
3,30,3584,,,,L3_S30_F3584,30.0
3,30,3585,3586.0,L3_S30_D3586,L3_S30_F3585,,30.0
3,30,3587,,,L3_S30_F3587,,30.0
3,30,3588,,,L3_S30_F3588,,30.0
3,30,3589,,,,L3_S30_F3589,30.0
3,30,3590,3591.0,L3_S30_D3591,L3_S30_F3590,,30.0
3,30,3592,,,L3_S30_F3592,,30.0
3,30,3593,,,L3_S30_F3593,,30.0
3,30,3594,,,,L3_S30_F3594,30.0
3,30,3595,3596.0,L3_S30_D3596,L3_S30_F3595,,30.0
3,30,3597,,,L3_S30_F3597,,30.0
3,30,3598,,,L3_S30_F3598,,30.0
3,30,3599,,,,L3_S30_F3599,30.0
3,30,3600,3601.0,L3_S30_D3601,L3_S30_F3600,,30.0
3,30,3602,,,L3_S30_F3602,,30.0
3,30,3603,,,L3_S30_F3603,,30.0
3,30,3604,,,,L3_S30_F3604,30.0
3,30,3605,3606.0,L3_S30_D3606,L3_S30_F3605,,30.0
3,30,3607,,,L3_S30_F3607,,30.0
3,30,3608,,,L3_S30_F3608,,30.0
3,30,3609,,,,L3_S30_F3609,30.0
3,30,3610,3611.0,L3_S30_D3611,L3_S30_F3610,,30.0
3,30,3612,,,L3_S30_F3612,,30.0
3,30,3613,,,L3_S30_F3613,,30.0
3,30,3614,,,,L3_S30_F3614,30.0
3,30,3615,3616.0,L3_S30_D3616,L3_S30_F3615,,30.0
3,30,3617,,,L3_S30_F3617,,30.0
3,30,3618,,,L3_S30_F3618,,30.0
3,30,3619,,,,L3_S30_F3619,30.0
3,30,3620,3621.0,L3_S30_D3621,L3_S30_F3620,,30.0
3,30,3622,,,L3_S30_F3622,,30.0
3,30,3623,,,L3_S30_F3623,,30.0
3,30,3624,,,,L3_S30_F3624,30.0
3,30,3625,3626.0,L3_S30_D3626,L3_S30_F3625,,30.0
3,30,3627,,,L3_S30_F3627,,30.0
3,30,3628,,,L3_S30_F3628,,30.0
3,30,3629,,,,L3_S30_F3629,30.0
3,30,3630,3631.0,L3_S30_D3631,L3_S30_F3630,,30.0
3,30,3632,,,L3_S30_F3632,,30.0
3,30,3633,,,L3_S30_F3633,,30.0
3,30,3634,,,,L3_S30_F3634,30.0
3,30,3635,3636.0,L3_S30_D3636,L3_S30_F3635,,30.0
3,30,3637,,,L3_S30_F3637,,30.0
3,30,3638,,,L3_S30_F3638,,30.0
3,30,3639,,,,L3_S30_F3639,30.0
3,30,3640,3641.0,L3_S30_D3641,L3_S30_F3640,,30.0
3,30,3642,,,L3_S30_F3642,,30.0
3,30,3643,,,L3_S30_F3643,,30.0
3,30,3644,,,,L3_S30_F3644,30.0
3,30,3645,3646.0,L3_S30_D3646,L3_S30_F3645,,30.0
3,30,3647,,,L3_S30_F3647,,30.0
3,30,3648,,,L3_S30_F3648,,30.0
3,30,3649,,,,L3_S30_F3649,30.0
3,30,3650,3651.0,L3_S30_D3651,L3_S30_F3650,,30.0
3,30,3652,,,L3_S30_F3652,,30.0
3,30,3653,,,L3_S30_F3653,,30.0
3,30,3654,,,,L3_S30_F3654,30.0
3,30,3655,3656.0,L3_S30_D3656,L3_S30_F3655,,30.0
3,30,3657,,,L3_S30_F3657,,30.0
3,30,3658,,,L3_S30_F3658,,30.0
3,30,3659,,,,L3_S30_F3659,30.0
3,30,3660,3661.0,L3_S30_D3661,L3_S30_F3660,,30.0
3,30,3662,,,L3_S30_F3662,,30.0
3,30,3663,,,L3_S30_F3663,,30.0
3,30,3664,,,,L3_S30_F3664,30.0
3,30,3665,3666.0,L3_S30_D3666,L3_S30_F3665,,30.0
3,30,3667,,,L3_S30_F3667,,30.0
3,30,3668,,,L3_S30_F3668,,30.0
3,30,3669,,,,L3_S30_F3669,30.0
3,30,3670,3671.0,L3_S30_D3671,L3_S30_F3670,,30.0
3,30,3672,,,L3_S30_F3672,,30.0
3,30,3673,,,L3_S30_F3673,,30.0
3,30,3674,,,,L3_S30_F3674,30.0
3,30,3675,3676.0,L3_S30_D3676,L3_S30_F3675,,30.0
3,30,3677,,,L3_S30_F3677,,30.0
3,30,3678,,,L3_S30_F3678,,30.0
3,30,3679,,,,L3_S30_F3679,30.0
3,30,3680,3681.0,L3_S30_D3681,L3_S30_F3680,,30.0
3,30,3682,,,L3_S30_F3682,,30.0
3,30,3683,,,L3_S30_F3683,,30.0
3,30,3684,,,,L3_S30_F3684,30.0
3,30,3685,3686.0,L3_S30_D3686,L3_S30_F3685,,30.0
3,30,3687,,,L3_S30_F3687,,30.0
3,30,3688,,,L3_S30_F3688,,30.0
3,30,3689,,,,L3_S30_F3689,30.0
3,30,3690,3691.0,L3_S30_D3691,L3_S30_F3690,,30.0
3,30,3692,,,L3_S30_F3692,,30.0
3,30,3693,,,L3_S30_F3693,,30.0
3,30,3694,,,,L3_S30_F3694,30.0
3,30,3695,3696.0,L3_S30_D3696,L3_S30_F3695,,30.0
3,30,3697,,,L3_S30_F3697,,30.0
3,30,3698,,,L3_S30_F3698,,30.0
3,30,3699,,,,L3_S30_F3699,30.0
3,30,3700,3701.0,L3_S30_D3701,L3_S30_F3700,,30.0
3,30,3702,,,L3_S30_F3702,,30.0
3,30,3703,,,L3_S30_F3703,,30.0
3,30,3704,,,,L3_S30_F3704,30.0
3,30,3705,3706.0,L3_S30_D3706,L3_S30_F3705,,30.0
3,30,3707,,,L3_S30_F3707,,30.0
3,30,3708,,,L3_S30_F3708,,30.0
3,30,3709,,,,L3_S30_F3709,30.0
3,30,3710,3711.0,L3_S30_D3711,L3_S30_F3710,,30.0
3,30,3712,,,L3_S30_F3712,,30.0
3,30,3713,,,L3_S30_F3713,,30.0
3,30,3714,,,,L3_S30_F3714,30.0
3,30,3715,3716.0,L3_S30_D3716,L3_S30_F3715,,30.0
3,30,3717,,,L3_S30_F3717,,30.0
3,30,3718,,,L3_S30_F3718,,30.0
3,30,3719,,,,L3_S30_F3719,30.0
3,30,3720,3721.0,L3_S30_D3721,L3_S30_F3720,,30.0
3,30,3722,,,L3_S30_F3722,,30.0
3,30,3723,,,L3_S30_F3723,,30.0
3,30,3724,,,,L3_S30_F3724,30.0
3,30,3725,3726.0,L3_S30_D3726,L3_S30_F3725,,30.0
3,30,3727,,,L3_S30_F3727,,30.0
3,30,3728,,,L3_S30_F3728,,30.0
3,30,3729,,,,L3_S30_F3729,30.0
3,30,3730,3731.0,L3_S30_D3731,L3_S30_F3730,,30.0
3,30,3732,,,L3_S30_F3732,,30.0
3,30,3733,,,L3_S30_F3733,,30.0
3,30,3734,,,,L3_S30_F3734,30.0
3,30,3735,3736.0,L3_S30_D3736,L3_S30_F3735,,30.0
3,30,3737,,,L3_S30_F3737,,30.0
3,30,3738,,,L3_S30_F3738,,30.0
3,30,3739,,,,L3_S30_F3739,30.0
3,30,3740,3741.0,L3_S30_D3741,L3_S30_F3740,,30.0
3,30,3742,,,L3_S30_F3742,,30.0
3,30,3743,,,L3_S30_F3743,,30.0
3,30,3744,,,,L3_S30_F3744,30.0
3,30,3745,3746.0,L3_S30_D3746,L3_S30_F3745,,30.0
3,30,3747,,,L3_S30_F3747,,30.0
3,30,3748,,,L3_S30_F3748,,30.0
3,30,3749,,,,L3_S30_F3749,30.0
3,30,3750,3751.0,L3_S30_D3751,L3_S30_F3750,,30.0
3,30,3752,,,L3_S30_F3752,,30.0
3,30,3753,,,L3_S30_F3753,,30.0
3,30,3754,,,,L3_S30_F3754,30.0
3,30,3755,3756.0,L3_S30_D3756,L3_S30_F3755,,30.0
3,30,3757,,,L3_S30_F3757,,30.0
3,30,3758,,,L3_S30_F3758,,30.0
3,30,3759,,,,L3_S30_F3759,30.0
3,30,3760,3761.0,L3_S30_D3761,L3_S30_F3760,,30.0
3,30,3762,,,L3_S30_F3762,,30.0
3,30,3763,,,L3_S30_F3763,,30.0
3,30,3764,,,,L3_S30_F3764,30.0
3,30,3765,3766.0,L3_S30_D3766,L3_S30_F3765,,30.0
3,30,3767,,,L3_S30_F3767,,30.0
3,30,3768,,,L3_S30_F3768,,30.0
3,30,3769,,,,L3_S30_F3769,30.0
3,30,3770,3771.0,L3_S30_D3771,L3_S30_F3770,,30.0
3,30,3772,,,L3_S30_F3772,,30.0
3,30,3773,,,L3_S30_F3773,,30.0
3,30,3774,,,,L3_S30_F3774,30.0
3,30,3775,3776.0,L3_S30_D3776,L3_S30_F3775,,30.0
3,30,3777,,,L3_S30_F3777,,30.0
3,30,3778,,,L3_S30_F3778,,30.0
3,30,3779,,,,L3_S30_F3779,30.0
3,30,3780,3781.0,L3_S30_D3781,L3_S30_F3780,,30.0
3,30,3782,,,L3_S30_F3782,,30.0
3,30,3783,,,L3_S30_F3783,,30.0
3,30,3784,,,,L3_S30_F3784,30.0
3,30,3785,3786.0,L3_S30_D3786,L3_S30_F3785,,30.0
3,30,3787,,,L3_S30_F3787,,30.0
3,30,3788,,,L3_S30_F3788,,30.0
3,30,3789,,,,L3_S30_F3789,30.0
3,30,3790,3791.0,L3_S30_D3791,L3_S30_F3790,,30.0
3,30,3792,,,L3_S30_F3792,,30.0
3,30,3793,,,L3_S30_F3793,,30.0
3,30,3794,,,,L3_S30_F3794,30.0
3,30,3795,3796.0,L3_S30_D3796,L3_S30_F3795,,30.0
3,30,3797,,,L3_S30_F3797,,30.0
3,30,3798,,,L3_S30_F3798,,30.0
3,30,3799,,,,L3_S30_F3799,30.0
3,30,3800,3801.0,L3_S30_D3801,L3_S30_F3800,,30.0
3,30,3802,,,L3_S30_F3802,,30.0
3,30,3803,,,L3_S30_F3803,,30.0
3,30,3804,,,,L3_S30_F3804,30.0
3,30,3805,3806.0,L3_S30_D3806,L3_S30_F3805,,30.0
3,30,3807,,,L3_S30_F3807,,30.0
3,30,3808,,,L3_S30_F3808,,30.0
3,30,3809,,,,L3_S30_F3809,30.0
3,30,3810,3811.0,L3_S30_D3811,L3_S30_F3810,,30.0
3,30,3812,,,L3_S30_F3812,,30.0
3,30,3813,,,L3_S30_F3813,,30.0
3,30,3814,,,,L3_S30_F3814,30.0
3,30,3815,3816.0,L3_S30_D3816,L3_S30_F3815,,30.0
3,30,3817,,,L3_S30_F3817,,30.0
3,30,3818,,,L3_S30_F3818,,30.0
3,30,3819,,,,L3_S30_F3819,30.0
3,30,3820,3821.0,L3_S30_D3821,L3_S30_F3820,,30.0
3,30,3822,,,L3_S30_F3822,,30.0
3,30,3823,,,L3_S30_F3823,,30.0
3,30,3824,,,,L3_S30_F3824,30.0
3,30,3825,3826.0,L3_S30_D3826,L3_S30_F3825,,30.0
3,30,3827,,,L3_S30_F3827,,30.0
3,30,3828,,,L3_S30_F3828,,30.0
3,30,3829,,,,L3_S30_F3829,30.0
3,30,3830,3831.0,L3_S30_D3831,L3_S30_F3830,,30.0
3,30,3832,,,L3_S30_F3832,,30.0
3,30,3833,,,L3_S30_F3833,,30.0
3,31,3834,,,,L3_S31_F3834,31.0
3,31,3835,3836.0,L3_S31_D3836,L3_S31_F3835,,31.0
3,31,3837,,,L3_S31_F3837,,31.0
3,31,3838,,,,L3_S31_F3838,31.0
3,31,3839,3840.0,L3_S31_D3840,L3_S31_F3839,,31.0
3,31,3841,,,L3_S31_F3841,,31.0
3,31,3842,,,,L3_S31_F3842,31.0
3,31,3843,3844.0,L3_S31_D3844,L3_S31_F3843,,31.0
3,31,3845,,,L3_S31_F3845,,31.0
3,31,3846,,,,L3_S31_F3846,31.0
3,31,3847,3848.0,L3_S31_D3848,L3_S31_F3847,,31.0
3,31,3849,,,L3_S31_F3849,,31.0
3,32,3850,,,,L3_S32_F3850,32.0
3,32,3851,3852.0,L3_S32_D3852,L3_S32_F3851,,32.0
3,32,3853,,,L3_S32_F3853,,32.0
3,32,3854,,,L3_S32_F3854,,32.0
3,33,3855,3856.0,L3_S33_D3856,,L3_S33_F3855,33.0
3,33,3857,3858.0,L3_S33_D3858,,L3_S33_F3857,33.0
3,33,3859,3860.0,L3_S33_D3860,,L3_S33_F3859,33.0
3,33,3861,3862.0,L3_S33_D3862,,L3_S33_F3861,33.0
3,33,3863,3864.0,L3_S33_D3864,,L3_S33_F3863,33.0
3,33,3865,3866.0,L3_S33_D3866,,L3_S33_F3865,33.0
3,33,3867,3868.0,L3_S33_D3868,,L3_S33_F3867,33.0
3,33,3869,3870.0,L3_S33_D3870,,L3_S33_F3869,33.0
3,33,3871,3872.0,L3_S33_D3872,,L3_S33_F3871,33.0
3,33,3873,3874.0,L3_S33_D3874,,L3_S33_F3873,33.0
3,34,3874,3875.0,L3_S34_D3875,,,34.0
3,34,3876,3877.0,L3_S34_D3877,,L3_S34_F3876,34.0
3,34,3878,3879.0,L3_S34_D3879,,L3_S34_F3878,34.0
3,34,3880,3881.0,L3_S34_D3881,,L3_S34_F3880,34.0
3,34,3882,3883.0,L3_S34_D3883,,L3_S34_F3882,34.0
3,35,3884,,,,L3_S35_F3884,35.0
3,35,3885,3886.0,L3_S35_D3886,L3_S35_F3885,,35.0
3,35,3887,,,L3_S35_F3887,,35.0
3,35,3888,,,L3_S35_F3888,,35.0
3,35,3889,,,,L3_S35_F3889,35.0
3,35,3890,3891.0,L3_S35_D3891,L3_S35_F3890,,35.0
3,35,3892,,,L3_S35_F3892,,35.0
3,35,3893,,,L3_S35_F3893,,35.0
3,35,3894,3895.0,L3_S35_D3895,,L3_S35_F3894,35.0
3,35,3896,3897.0,L3_S35_D3897,,L3_S35_F3896,35.0
3,35,3898,,,,L3_S35_F3898,35.0
3,35,3899,3900.0,L3_S35_D3900,L3_S35_F3899,,35.0
3,35,3901,,,L3_S35_F3901,,35.0
3,35,3902,,,L3_S35_F3902,,35.0
3,35,3903,,,,L3_S35_F3903,35.0
3,35,3904,3905.0,L3_S35_D3905,L3_S35_F3904,,35.0
3,35,3906,,,L3_S35_F3906,,35.0
3,35,3907,,,L3_S35_F3907,,35.0
3,35,3908,,,,L3_S35_F3908,35.0
3,35,3909,3910.0,L3_S35_D3910,L3_S35_F3909,,35.0
3,35,3911,,,L3_S35_F3911,,35.0
3,35,3912,,,L3_S35_F3912,,35.0
3,35,3913,,,,L3_S35_F3913,35.0
3,35,3914,3915.0,L3_S35_D3915,L3_S35_F3914,,35.0
3,35,3916,,,L3_S35_F3916,,35.0
3,35,3917,,,L3_S35_F3917,,35.0
3,36,3918,3919.0,L3_S36_D3919,,L3_S36_F3918,36.0
3,36,3920,3921.0,L3_S36_D3921,,L3_S36_F3920,36.0
3,36,3922,3923.0,L3_S36_D3923,,L3_S36_F3922,36.0
3,36,3924,3925.0,L3_S36_D3925,,L3_S36_F3924,36.0
3,36,3926,,,,L3_S36_F3926,36.0
3,36,3927,3928.0,L3_S36_D3928,L3_S36_F3927,,36.0
3,36,3929,,,L3_S36_F3929,,36.0
3,36,3930,,,,L3_S36_F3930,36.0
3,36,3931,3932.0,L3_S36_D3932,L3_S36_F3931,,36.0
3,36,3933,,,L3_S36_F3933,,36.0
3,36,3934,,,,L3_S36_F3934,36.0
3,36,3935,3936.0,L3_S36_D3936,L3_S36_F3935,,36.0
3,36,3937,,,L3_S36_F3937,,36.0
3,36,3938,,,,L3_S36_F3938,36.0
3,36,3939,3940.0,L3_S36_D3940,L3_S36_F3939,,36.0
3,37,3941,3942.0,L3_S37_D3942,L3_S36_F3941,,37.0
3,37,3942,3943.0,L3_S37_D3943,,,37.0
3,37,3944,3945.0,L3_S37_D3945,,L3_S37_F3944,37.0
3,37,3946,3947.0,L3_S37_D3947,,L3_S37_F3946,37.0
3,37,3948,3949.0,L3_S37_D3949,,L3_S37_F3948,37.0
3,37,3950,3951.0,L3_S37_D3951,,L3_S37_F3950,37.0
3,38,3952,3953.0,L3_S38_D3953,,L3_S38_F3952,38.0
3,38,3954,,,L3_S38_F3954,,38.0
3,38,3955,,,L3_S38_F3955,,38.0
3,38,3956,3957.0,L3_S38_D3957,,L3_S38_F3956,38.0
3,38,3958,,,L3_S38_F3958,,38.0
3,38,3959,,,L3_S38_F3959,,38.0
3,38,3960,3961.0,L3_S38_D3961,,L3_S38_F3960,38.0
3,38,3962,,,L3_S38_F3962,,38.0
3,38,3963,,,L3_S38_F3963,,38.0
3,39,3964,,,,L3_S39_F3964,39.0
3,39,3965,3966.0,L3_S39_D3966,L3_S39_F3965,,39.0
3,39,3967,,,L3_S39_F3967,,39.0
3,39,3968,,,,L3_S39_F3968,39.0
3,39,3969,3970.0,L3_S39_D3970,L3_S39_F3969,,39.0
3,39,3971,,,L3_S39_F3971,,39.0
3,39,3972,,,,L3_S39_F3972,39.0
3,39,3973,3974.0,L3_S39_D3974,L3_S39_F3973,,39.0
3,39,3975,,,L3_S39_F3975,,39.0
3,39,3976,,,,L3_S39_F3976,39.0
3,39,3977,3978.0,L3_S39_D3978,L3_S39_F3977,,39.0
3,39,3979,,,L3_S39_F3979,,39.0
3,40,3980,3981.0,L3_S40_D3981,,L3_S40_F3980,40.0
3,40,3982,3983.0,L3_S40_D3983,,L3_S40_F3982,40.0
3,40,3984,3985.0,L3_S40_D3985,,L3_S40_F3984,40.0
3,40,3986,3987.0,L3_S40_D3987,,L3_S40_F3986,40.0
3,40,3988,3989.0,L3_S40_D3989,,L3_S40_F3988,40.0
3,40,3990,3991.0,L3_S40_D3991,,L3_S40_F3990,40.0
3,40,3992,3993.0,L3_S40_D3993,,L3_S40_F3992,40.0
3,40,3994,3995.0,L3_S40_D3995,,L3_S40_F3994,40.0
3,41,3996,3997.0,L3_S41_D3997,,L3_S41_F3996,41.0
3,41,3998,3999.0,L3_S41_D3999,,L3_S41_F3998,41.0
3,41,4000,4001.0,L3_S41_D4001,,L3_S41_F4000,41.0
3,41,4002,4003.0,L3_S41_D4003,,L3_S41_F4002,41.0
3,41,4004,4005.0,L3_S41_D4005,,L3_S41_F4004,41.0
3,41,4006,4007.0,L3_S41_D4007,,L3_S41_F4006,41.0
3,41,4008,4009.0,L3_S41_D4009,,L3_S41_F4008,41.0
3,41,4009,4010.0,L3_S41_D4010,,,41.0
3,41,4011,4012.0,L3_S41_D4012,,L3_S41_F4011,41.0
3,41,4012,4013.0,L3_S41_D4013,,,41.0
3,41,4014,4015.0,L3_S41_D4015,,L3_S41_F4014,41.0
3,41,4016,4017.0,L3_S41_D4017,,L3_S41_F4016,41.0
3,41,4018,4019.0,L3_S41_D4019,,L3_S41_F4018,41.0
3,41,4020,4021.0,L3_S41_D4021,,L3_S41_F4020,41.0
3,41,4021,4022.0,L3_S41_D4022,,,41.0
3,41,4023,4024.0,L3_S41_D4024,,L3_S41_F4023,41.0
3,41,4024,4025.0,L3_S41_D4025,,,41.0
3,41,4026,4027.0,L3_S41_D4027,,L3_S41_F4026,41.0
3,42,4028,4029.0,L3_S42_D4029,L3_S42_F4028,,42.0
3,42,4030,,,L3_S42_F4030,,42.0
3,42,4031,,,L3_S42_F4031,,42.0
3,42,4032,4033.0,L3_S42_D4033,L3_S42_F4032,,42.0
3,42,4034,,,L3_S42_F4034,,42.0
3,42,4035,,,L3_S42_F4035,,42.0
3,42,4036,4037.0,L3_S42_D4037,L3_S42_F4036,,42.0
3,42,4038,,,L3_S42_F4038,,42.0
3,42,4039,,,L3_S42_F4039,,42.0
3,42,4040,4041.0,L3_S42_D4041,L3_S42_F4040,,42.0
3,42,4042,,,L3_S42_F4042,,42.0
3,42,4043,,,L3_S42_F4043,,42.0
3,42,4044,4045.0,L3_S42_D4045,L3_S42_F4044,,42.0
3,42,4046,,,L3_S42_F4046,,42.0
3,42,4047,,,L3_S42_F4047,,42.0
3,42,4048,4049.0,L3_S42_D4049,L3_S42_F4048,,42.0
3,42,4050,,,L3_S42_F4050,,42.0
3,42,4051,,,L3_S42_F4051,,42.0
